ind,id,s,h,timing
756,0.8881496767466888,0.8881496767466888,0.2949983172584325,L
756,0.8455451917089521,0.8455451917089521,0.25270642014220357,L
758,0.1907656671060249,0.1907656671060249,0.35750055126845837,E
760,0.7439733275026083,0.7439733275026083,0.4664628601167351,E
761,0.14071051641367374,0.14071051641367374,0.025345904286950827,E
761,0.03695792842190713,0.03695792842190713,0.8671702505089343,L
761,0.07238111751619726,0.07238111751619726,0.5482185154687613,L
761,0.0715920643368736,0.0715920643368736,0.06890352279879153,L
763,0.08430198875255883,0.08430198875255883,0.37015718477778137,E
763,0.12520976850297302,0.12520976850297302,0.7824325133115053,L
764,0.1672443238692358,0.1672443238692358,0.5347623499110341,L
764,0.18201771434862166,0.18201771434862166,0.952546178130433,E
765,0.0653731115348637,0.0653731115348637,0.41731642466038465,L
765,0.16471506995614618,0.16471506995614618,0.4324966936837882,E
766,0.07238111751619726,0.07238111751619726,0.5482185154687613,L
766,0.035013662753626704,0.035013662753626704,0.4949725712649524,L
768,0.035013662753626704,0.035013662753626704,0.4949725712649524,L
769,0.22913650667294858,0.22913650667294858,0.2678869045339525,E
769,0.2322096962155774,0.2322096962155774,0.8857539531309158,L
769,0.24524932138156144,0.24524932138156144,0.5541858184151351,L
771,0.47537818571086976,0.47537818571086976,0.03707771166227758,L
771,0.04807823441457003,0.04807823441457003,0.3787027820944786,L
771,0.21404864103998988,0.21404864103998988,0.3926738048903644,L
772,0.2577068460732698,0.2577068460732698,0.028302159858867526,E
772,0.3713578348094598,0.3713578348094598,0.17877528024837375,L
773,0.12340403550304473,0.12340403550304473,0.49145554448477924,E
775,0.07722195895388723,0.07722195895388723,0.03875359985977411,E
775,0.062066092896275224,0.062066092896275224,0.19418947049416602,E
775,0.3385794704593718,0.3385794704593718,0.5185201570857316,E
782,0.15627074564341453,0.15627074564341453,0.806371447397396,E
782,0.3713578348094598,0.3713578348094598,0.17877528024837375,L
782,0.1428512901207432,0.1428512901207432,0.6875693914480507,E
782,0.11993853996042163,0.11993853996042163,0.17868898552842438,L
782,0.12294756856281311,0.12294756856281311,0.0504681000020355,E
782,0.37195812075398865,0.37195812075398865,0.39407686493359506,E
783,0.40479371982160955,0.40479371982160955,0.027555858250707388,E
783,0.08180546092800796,0.08180546092800796,0.9559782070573419,E
783,0.13747380914632232,0.13747380914632232,0.009045148268342018,E
788,0.3086487330729142,0.3086487330729142,0.402246544836089,L
790,0.11899878011550755,0.11899878011550755,0.11089694825932384,L
791,0.14695135452784597,0.14695135452784597,0.24840854085050523,L
796,0.036553471926599745,0.036553471926599745,0.39760877238586545,L
796,0.20157844287808982,0.20157844287808982,0.3379914676770568,L
796,0.2158424980379641,0.2158424980379641,0.4114463706500828,E
798,0.22913650667294858,0.22913650667294858,0.2678869045339525,E
798,0.09773768205195665,0.09773768205195665,0.3984300335869193,L
804,0.8453026657598093,0.8453026657598093,0.002912258030846715,E
804,0.13729634679388256,0.13729634679388256,0.8822355670854449,E
804,0.04625100399833172,0.04625100399833172,0.21971382573246956,E
805,0.2183563766721636,0.2183563766721636,0.4314775369130075,L
805,0.04602052495349199,0.04602052495349199,0.09550312138162553,E
809,0.04126165047287941,0.04126165047287941,0.8387625385075808,L
812,0.04296432114206254,0.04296432114206254,0.2935281277168542,L
812,0.04126165047287941,0.04126165047287941,0.8387625385075808,L
813,0.219655203493312,0.219655203493312,0.3475716186221689,E
813,0.05588782877195626,0.05588782877195626,0.25353002129122615,E
813,0.849833647091873,0.849833647091873,0.30625039665028453,L
815,0.19622129973955452,0.19622129973955452,0.0233453547116369,L
815,0.2577068460732698,0.2577068460732698,0.028302159858867526,E
815,0.1336420933715999,0.1336420933715999,0.3995000966824591,E
815,0.410047335838899,0.410047335838899,0.7544068277347833,L
816,0.06002689701970666,0.06002689701970666,0.583562002517283,L
816,0.861935351495631,0.861935351495631,0.41555455629713833,L
820,0.07238111751619726,0.07238111751619726,0.5482185154687613,L
820,0.4328574095107615,0.4328574095107615,0.522534670541063,L
820,0.22913650667294858,0.22913650667294858,0.2678869045339525,E
820,0.48541110736783594,0.48541110736783594,0.4774552760645747,E
820,0.16419560165610164,0.16419560165610164,0.34602739405818284,L
822,0.12268210998270661,0.12268210998270661,0.5540451451670378,L
824,0.13729634679388256,0.13729634679388256,0.8822355670854449,E
824,0.4421528206765652,0.4421528206765652,0.2852730543818325,L
826,0.14072435790672896,0.14072435790672896,0.017975283320993185,E
827,0.10546971298288554,0.10546971298288554,0.368356273509562,E
828,0.16471506995614618,0.16471506995614618,0.4324966936837882,E
828,0.09609209368005395,0.09609209368005395,0.5231143431738019,L
828,0.7005125714978203,0.7005125714978203,0.8881074481178075,E
830,0.2630050981789827,0.2630050981789827,0.014400614658370614,E
831,0.1877851926581934,0.1877851926581934,0.7342175394296646,E
831,0.11993853996042163,0.11993853996042163,0.17868898552842438,L
832,0.09588983634021134,0.09588983634021134,0.7402608781121671,E
832,0.24465938906185328,0.24465938906185328,0.5358097138814628,E
834,0.06493751590140164,0.06493751590140164,0.03774683969095349,E
834,0.0505166230397299,0.0505166230397299,0.5230468241497874,E
834,0.0715920643368736,0.0715920643368736,0.06890352279879153,L
834,0.7460761211859063,0.7460761211859063,0.9145909124054015,E
835,0.03580420956015587,0.03580420956015587,0.77795449947007,L
835,0.774884425336495,0.774884425336495,0.013956239214166999,L
838,0.40486155710183086,0.40486155710183086,0.4775149638298899,L
840,0.07238111751619726,0.07238111751619726,0.5482185154687613,L
840,0.0715920643368736,0.0715920643368736,0.06890352279879153,L
840,0.16419560165610164,0.16419560165610164,0.34602739405818284,L
842,0.17582826924044637,0.17582826924044637,0.11653432156890631,E
843,0.12465128997340799,0.12465128997340799,0.2805555472150445,E
852,0.036963929170742635,0.036963929170742635,0.9967742341104895,L
852,0.3898112908983603,0.3898112908983603,0.932800617069006,E
854,0.06493751590140164,0.06493751590140164,0.03774683969095349,E
854,0.14212552762590347,0.14212552762590347,0.5400496376678348,E
854,0.025387314818799495,0.025387314818799495,0.04279735148884356,L
856,0.2577068460732698,0.2577068460732698,0.028302159858867526,E
856,0.39880433154292405,0.39880433154292405,0.06634498853236437,L
856,0.11418305265251548,0.11418305265251548,0.16051711537875235,E
858,0.842814422706142,0.842814422706142,0.0683121015317738,E
858,0.8705565779935569,0.8705565779935569,0.15346547146327794,L
858,0.18447568669449538,0.18447568669449538,0.1718125066254288,L
861,0.35788346715271474,0.35788346715271474,0.9295215744059533,L
861,0.630280771846883,0.630280771846883,0.3871335156727582,E
864,0.4520622698357329,0.4520622698357329,0.12579713389277458,L
864,0.13747380914632232,0.13747380914632232,0.009045148268342018,E
867,0.15834756810218095,0.15834756810218095,0.254214636515826,L
868,0.15627074564341453,0.15627074564341453,0.806371447397396,E
872,0.4938874164316803,0.4938874164316803,0.14240387338213623,L
873,0.046421905434690415,0.046421905434690415,0.6570597416721284,L
873,0.14234965316485612,0.14234965316485612,0.520565077662468,L
873,0.0919677143637091,0.0919677143637091,0.7848028484731913,L
873,0.062066092896275224,0.062066092896275224,0.19418947049416602,E
875,0.04984686928335577,0.04984686928335577,0.6507445166353136,L
876,0.27394842988345774,0.27394842988345774,0.23442689888179302,E
876,0.4025232565589249,0.4025232565589249,0.47336631640791893,E
880,0.08312203603796661,0.08312203603796661,0.2474062682595104,E
883,0.16431331139057873,0.16431331139057873,0.3257715560030192,E
888,0.16265405836049465,0.16265405836049465,0.8554703381378204,E
888,0.5263282673526556,0.5263282673526556,0.17190021579153836,L
890,0.6011533437250182,0.6011533437250182,0.06773896235972643,L
890,0.22955742934718726,0.22955742934718726,0.021973296534270048,L
890,0.14008697360288352,0.14008697360288352,0.8116386735346168,L
892,0.13218254395760595,0.13218254395760595,0.16510000126436353,E
892,0.428560098237358,0.428560098237358,0.6212474652566016,E
896,0.0715920643368736,0.0715920643368736,0.06890352279879153,L
896,0.34253204066306353,0.34253204066306353,0.15709911123849452,E
897,0.5737337811104953,0.5737337811104953,0.11230106721632183,L
897,0.20224834243766962,0.20224834243766962,0.9972636757884175,E
898,0.24985629881266502,0.24985629881266502,0.9180938033387065,E
898,0.06283770194277168,0.06283770194277168,0.41243831790052354,L
904,0.2991554813319817,0.2991554813319817,0.4306428707204759,E
905,0.13295751720201224,0.13295751720201224,0.15926639968529344,E
905,0.4403785355342552,0.4403785355342552,0.09871702617965639,L
905,0.48520893399603665,0.48520893399603665,0.27096466603688896,E
905,0.20365624100901186,0.20365624100901186,0.8188946763984859,L
909,0.060880951732397076,0.060880951732397076,0.09669174323789775,E
909,0.07238111751619726,0.07238111751619726,0.5482185154687613,L
910,0.09957870718557388,0.09957870718557388,0.8201710397843271,L
910,0.29532515399623666,0.29532515399623666,0.18050146126188338,E
910,0.2849093554029241,0.2849093554029241,0.5388919147662818,L
911,0.026253086952492594,0.026253086952492594,0.834747698623687,L
911,0.11418305265251548,0.11418305265251548,0.16051711537875235,E
913,0.24932977012358604,0.24932977012358604,0.016342766815796494,L
913,0.05848698516841978,0.05848698516841978,0.16455836896784604,L
915,0.1428512901207432,0.1428512901207432,0.6875693914480507,E
916,0.12328885142691434,0.12328885142691434,0.3126128714065999,E
916,0.035429182266816496,0.035429182266816496,0.6563305554445833,E
916,0.5596128061274067,0.5596128061274067,0.1132328538224101,L
917,0.02329408162739128,0.02329408162739128,0.018555602757260203,L
917,0.18604186890646815,0.18604186890646815,0.7856177415233105,E
920,0.7563698767917231,0.7563698767917231,0.1874722216743976,L
920,0.3785929926019162,0.3785929926019162,0.29585047345608473,L
921,0.11993853996042163,0.11993853996042163,0.17868898552842438,L
921,0.06493751590140164,0.06493751590140164,0.03774683969095349,E
921,0.03670898097101599,0.03670898097101599,0.00688253971748054,L
924,0.8692131082387641,0.8692131082387641,0.2891487842425704,L
924,0.08286272857338191,0.08286272857338191,0.07588009373284876,L
927,0.046421905434690415,0.046421905434690415,0.6570597416721284,L
928,0.02205371732823551,0.02205371732823551,0.11424062238074839,E
928,0.24524932138156144,0.24524932138156144,0.5541858184151351,L
932,0.7998700334317982,0.7998700334317982,0.0057528342586010695,L
938,0.22955742934718726,0.22955742934718726,0.021973296534270048,L
938,0.4938874164316803,0.4938874164316803,0.14240387338213623,L
942,0.23108940804377198,0.23108940804377198,0.7654738095588982,E
1,0.4938874164316803,0.4938874164316803,0.14240387338213623,L
1,0.16419560165610164,0.16419560165610164,0.34602739405818284,L
1,0.6170752931386232,0.6170752931386232,0.1893749567680061,L
1,0.5577296669129282,0.5577296669129282,0.8958180106710643,L
3,0.036553471926599745,0.036553471926599745,0.39760877238586545,L
3,0.04744732112623751,0.04744732112623751,0.9644214226864278,L
3,0.9787068441696465,0.9787068441696465,0.26036500511690974,L
3,0.06493751590140164,0.06493751590140164,0.03774683969095349,E
7,0.5134534894814715,0.5134534894814715,0.19119787076488137,L
7,0.21488129097502678,0.21488129097502678,0.5406054898630828,L
7,0.05512425008229911,0.05512425008229911,0.7291214275173843,E
7,0.11418305265251548,0.11418305265251548,0.16051711537875235,E
7,0.06135417212266475,0.06135417212266475,0.12766302190721035,E
7,0.0619068153295666,0.0619068153295666,0.5557823712006211,L
8,0.0505166230397299,0.0505166230397299,0.5230468241497874,E
8,0.030824491139501333,0.030824491139501333,0.4419613073114306,E
9,0.14072435790672896,0.14072435790672896,0.017975283320993185,E
9,0.9257378750527278,0.9257378750527278,0.027593562146648765,L
10,0.44241560300346466,0.44241560300346466,0.7034270968288183,E
11,0.22913650667294858,0.22913650667294858,0.2678869045339525,E
11,0.030062978793866935,0.030062978793866935,0.29167793900705874,L
13,0.6263159724278375,0.6263159724278375,0.026358844945207238,L
14,0.5140934781637042,0.5140934781637042,0.23464679694734514,E
14,0.0750202561635524,0.0750202561635524,0.2892214476596564,E
14,0.11449238111265003,0.11449238111265003,0.13788167852908373,L
15,0.04984686928335577,0.04984686928335577,0.6507445166353136,L
15,0.6084338100347668,0.6084338100347668,0.24073178740218282,L
15,0.10331811606884003,0.10331811606884003,0.5282675239723176,E
17,0.3051203098706901,0.3051203098706901,0.5337521368637681,E
18,0.403035486266017,0.403035486266017,0.9591933104675263,E
21,0.16471506995614618,0.16471506995614618,0.4324966936837882,E
21,0.36190057592466474,0.36190057592466474,0.12055162619799376,L
21,0.16001328530255704,0.16001328530255704,0.027285082964226604,E
22,0.10301234484184534,0.10301234484184534,0.5051681101322174,E
22,0.04984686928335577,0.04984686928335577,0.6507445166353136,L
22,0.40054237260948866,0.40054237260948866,0.8964268285781145,L
25,0.0715920643368736,0.0715920643368736,0.06890352279879153,L
25,0.036367427948862316,0.036367427948862316,0.39010511664673686,E
25,0.428532292037271,0.428532292037271,0.44875077437609434,L
28,0.12283713347278535,0.12283713347278535,0.5968343170825392,E
33,0.5244694613013416,0.5244694613013416,0.1774176333565265,E
33,0.20457514049950987,0.20457514049950987,0.6027931973803788,E
33,0.20135447409469634,0.20135447409469634,0.8876079777255654,E
38,0.9449830046715215,0.9449830046715215,0.050166268134489655,L
39,0.3774973189318553,0.3774973189318553,0.7940862807445228,L
39,0.09957870718557388,0.09957870718557388,0.8201710397843271,L
39,0.02724124501924962,0.02724124501924962,0.8967906695324928,L
39,0.0819060220150277,0.0819060220150277,0.6740645610261708,E
40,0.03695792842190713,0.03695792842190713,0.8671702505089343,L
40,0.07238111751619726,0.07238111751619726,0.5482185154687613,L
41,0.04126165047287941,0.04126165047287941,0.8387625385075808,L
41,0.3086487330729142,0.3086487330729142,0.402246544836089,L
42,0.8595180803770199,0.8595180803770199,0.45016302703879774,E
42,0.5407472615782172,0.5407472615782172,0.20684087136760354,E
45,0.09588983634021134,0.09588983634021134,0.7402608781121671,E
46,0.02205371732823551,0.02205371732823551,0.11424062238074839,E
49,0.13729634679388256,0.13729634679388256,0.8822355670854449,E
50,0.3080938099510968,0.3080938099510968,0.6939396513625979,L
50,0.07238111751619726,0.07238111751619726,0.5482185154687613,L
50,0.7347268731286749,0.7347268731286749,0.17920855758711696,E
51,0.08157419650815427,0.08157419650815427,0.03793858736753464,L
51,0.46357171796727925,0.46357171796727925,0.7389782569371164,E
51,0.67548323339317,0.67548323339317,0.3959345144685358,L
51,0.19251541099045424,0.19251541099045424,0.03862420516088605,L
56,0.16419560165610164,0.16419560165610164,0.34602739405818284,L
56,0.04341403778176754,0.04341403778176754,0.9757020319812,E
57,0.1428512901207432,0.1428512901207432,0.6875693914480507,E
59,0.06493751590140164,0.06493751590140164,0.03774683969095349,E
60,0.02205371732823551,0.02205371732823551,0.11424062238074839,E
60,0.19251541099045424,0.19251541099045424,0.03862420516088605,L
60,0.7012773467320949,0.7012773467320949,0.70515655586496,L
61,0.15181760245934128,0.15181760245934128,0.55288221151568,E
61,0.03670898097101599,0.03670898097101599,0.00688253971748054,L
61,0.43376181424595417,0.43376181424595417,0.29624077398329973,E
62,0.20347969454713163,0.20347969454713163,0.06801254954189062,L
62,0.9582150056445972,0.9582150056445972,0.6426842147484422,E
62,0.27936213987413794,0.27936213987413794,0.9421771462075412,L
65,0.8969899149471894,0.8969899149471894,0.08235783269628882,L
67,0.19251541099045424,0.19251541099045424,0.03862420516088605,L
67,0.40479371982160955,0.40479371982160955,0.027555858250707388,E
67,0.09294949679169805,0.09294949679169805,0.08965494809672236,E
73,0.3713578348094598,0.3713578348094598,0.17877528024837375,L
77,0.3238155448669568,0.3238155448669568,0.038320627296343446,L
77,0.034311804226599636,0.034311804226599636,0.5162446857430041,E
78,0.13747380914632232,0.13747380914632232,0.009045148268342018,E
80,0.40479371982160955,0.40479371982160955,0.027555858250707388,E
83,0.14695135452784597,0.14695135452784597,0.24840854085050523,L
83,0.3270078668091446,0.3270078668091446,0.14710038155317307,E
83,0.07238111751619726,0.07238111751619726,0.5482185154687613,L
84,0.1672443238692358,0.1672443238692358,0.5347623499110341,L
84,0.09859642391558737,0.09859642391558737,0.2583726628217846,E
87,0.04602052495349199,0.04602052495349199,0.09550312138162553,E
89,0.6058107179543003,0.6058107179543003,0.006113293115049601,L
90,0.35558615693356843,0.35558615693356843,0.10609638574533165,E
90,0.04625100399833172,0.04625100399833172,0.21971382573246956,E
91,0.13747380914632232,0.13747380914632232,0.009045148268342018,E
91,0.7518942408962175,0.7518942408962175,0.08353552385233343,E
92,0.0505166230397299,0.0505166230397299,0.5230468241497874,E
92,0.07238111751619726,0.07238111751619726,0.5482185154687613,L
93,0.05477772583253682,0.05477772583253682,0.9982186092529446,L
93,0.649886324023828,0.649886324023828,0.262145844521001,E
93,0.219655203493312,0.219655203493312,0.3475716186221689,E
93,0.5286619485123083,0.5286619485123083,0.023587590316310525,L
94,0.4854863870004192,0.4854863870004192,0.2805931007023901,E
96,0.04984686928335577,0.04984686928335577,0.6507445166353136,L
96,0.0505166230397299,0.0505166230397299,0.5230468241497874,E
97,0.1759312110953033,0.1759312110953033,0.4621335230767727,E
97,0.04984686928335577,0.04984686928335577,0.6507445166353136,L
99,0.06862447670195251,0.06862447670195251,0.7720836328808218,E
101,0.23424646272324023,0.23424646272324023,0.5279394127428532,E
101,0.0505166230397299,0.0505166230397299,0.5230468241497874,E
102,0.3270078668091446,0.3270078668091446,0.14710038155317307,E
102,0.2577068460732698,0.2577068460732698,0.028302159858867526,E
106,0.25005519286729394,0.25005519286729394,0.663337912876159,L
106,0.4986280639143661,0.4986280639143661,0.10589927295222878,L
110,0.0715920643368736,0.0715920643368736,0.06890352279879153,L
110,0.036367427948862316,0.036367427948862316,0.39010511664673686,E
110,0.5326435588812456,0.5326435588812456,0.8037930752616376,L
110,0.428532292037271,0.428532292037271,0.44875077437609434,L
111,0.1429698545951396,0.1429698545951396,0.17303911643102765,L
111,0.7894922150904313,0.7894922150904313,0.017804855247959495,L
112,0.06493751590140164,0.06493751590140164,0.03774683969095349,E
112,0.16419560165610164,0.16419560165610164,0.34602739405818284,L
112,0.06002689701970666,0.06002689701970666,0.583562002517283,L
112,0.22955742934718726,0.22955742934718726,0.021973296534270048,L
113,0.35627272916957736,0.35627272916957736,0.8838191735558212,E
116,0.07348221465479582,0.07348221465479582,0.9803018569946289,E
116,0.026253086952492594,0.026253086952492594,0.834747698623687,L
116,0.11418305265251548,0.11418305265251548,0.16051711537875235,E
117,0.19251541099045424,0.19251541099045424,0.03862420516088605,L
117,0.036963929170742635,0.036963929170742635,0.9967742341104895,L
117,0.39903521491214633,0.39903521491214633,0.782478763256222,L
125,0.035429182266816496,0.035429182266816496,0.6563305554445833,E
125,0.29672184808179736,0.29672184808179736,0.6280613096896559,L
125,0.047672842177562416,0.047672842177562416,0.4704480189830065,E
125,0.0919152112910524,0.0919152112910524,0.4666180615313351,E
125,0.14949115806724875,0.14949115806724875,0.1622204282321036,E
127,0.4938874164316803,0.4938874164316803,0.14240387338213623,L
127,0.4200737467780709,0.4200737467780709,0.876218497985974,L
129,0.4520622698357329,0.4520622698357329,0.12579713389277458,L
132,0.2630050981789827,0.2630050981789827,0.014400614658370614,E
134,0.1877851926581934,0.1877851926581934,0.7342175394296646,E
134,0.062066092896275224,0.062066092896275224,0.19418947049416602,E
141,0.8453026657598093,0.8453026657598093,0.002912258030846715,E
142,0.06357234611175955,0.06357234611175955,0.03705538576468825,L
142,0.3431094927759841,0.3431094927759841,0.2853845756035298,L
142,0.07238111751619726,0.07238111751619726,0.5482185154687613,L
148,0.13729634679388256,0.13729634679388256,0.8822355670854449,E
148,0.020481783533468842,0.020481783533468842,0.8960520771797746,E
150,0.062066092896275224,0.062066092896275224,0.19418947049416602,E
150,0.9289239176455886,0.9289239176455886,0.16637827712111175,E
150,0.34343997228425,0.34343997228425,0.5214018838014454,L
151,0.15834756810218095,0.15834756810218095,0.254214636515826,L
152,0.09957870718557388,0.09957870718557388,0.8201710397843271,L
159,0.08286272857338191,0.08286272857338191,0.07588009373284876,L
159,0.07238111751619726,0.07238111751619726,0.5482185154687613,L
159,0.12328885142691434,0.12328885142691434,0.3126128714065999,E
160,0.05247457002289593,0.05247457002289593,0.7701088208705187,L
160,0.2577068460732698,0.2577068460732698,0.028302159858867526,E
162,0.05223310257308185,0.05223310257308185,0.4697730867192149,E
170,0.062066092896275224,0.062066092896275224,0.19418947049416602,E
170,0.4939929701946676,0.4939929701946676,0.1922117411158979,L
170,0.28940881312359124,0.28940881312359124,0.22524359356611967,E
171,0.5085785357980057,0.5085785357980057,0.20408814982511103,L
171,0.11766876943409443,0.11766876943409443,0.41153255640529096,E
172,0.18653195044491439,0.18653195044491439,0.09681196045130491,L
178,0.04270698145031929,0.04270698145031929,0.8317191759124398,L
179,0.1759312110953033,0.1759312110953033,0.4621335230767727,E
179,0.3420191248366609,0.3420191248366609,0.4913155799731612,E
181,0.12294756856281311,0.12294756856281311,0.0504681000020355,E
181,0.06493751590140164,0.06493751590140164,0.03774683969095349,E
182,0.9166826277785003,0.9166826277785003,0.008349924813956022,L
182,0.06093608679249883,0.06093608679249883,0.4816775124054402,L
182,0.19251541099045424,0.19251541099045424,0.03862420516088605,L
182,0.062066092896275224,0.062066092896275224,0.19418947049416602,E
185,0.10546971298288554,0.10546971298288554,0.368356273509562,E
185,0.05588782877195626,0.05588782877195626,0.25353002129122615,E
187,0.13071021862328053,0.13071021862328053,0.0021386488806456327,L
187,0.13747380914632232,0.13747380914632232,0.009045148268342018,E
188,0.03415895318146795,0.03415895318146795,0.6721289118286222,L
189,0.4250659933220595,0.4250659933220595,0.012494101654738188,L
189,0.39287221814040096,0.39287221814040096,0.37501872098073363,L
189,0.06002689701970666,0.06002689701970666,0.583562002517283,L
194,0.05003128911834211,0.05003128911834211,0.7551394198089838,L
196,0.18447568669449538,0.18447568669449538,0.1718125066254288,L
197,0.2630050981789827,0.2630050981789827,0.014400614658370614,E
200,0.2890891483798623,0.2890891483798623,0.08465152326971292,E
200,0.04602052495349199,0.04602052495349199,0.09550312138162553,E
205,0.5508835631841794,0.5508835631841794,0.3285559266805649,E
216,0.22913650667294858,0.22913650667294858,0.2678869045339525,E
216,0.09315974889323116,0.09315974889323116,0.9479469747748226,L
216,0.507788080717437,0.507788080717437,0.42329666926525533,L
216,0.04984686928335577,0.04984686928335577,0.6507445166353136,L
220,0.8881496767466888,0.8881496767466888,0.2949983172584325,L
220,0.8455451917089521,0.8455451917089521,0.25270642014220357,L
221,0.5184815278602763,0.5184815278602763,0.43457110063172877,E
221,0.3458881666883826,0.3458881666883826,0.2515573163982481,E
221,0.07238111751619726,0.07238111751619726,0.5482185154687613,L
222,0.24932977012358604,0.24932977012358604,0.016342766815796494,L
222,0.05848698516841978,0.05848698516841978,0.16455836896784604,L
223,0.24985629881266502,0.24985629881266502,0.9180938033387065,E
223,0.06283770194277168,0.06283770194277168,0.41243831790052354,L
223,0.7766312020458281,0.7766312020458281,0.24006384378299117,E
234,0.03580420956015587,0.03580420956015587,0.77795449947007,L
234,0.774884425336495,0.774884425336495,0.013956239214166999,L
241,0.3448159020766616,0.3448159020766616,0.22197732888162136,E
243,0.036553471926599745,0.036553471926599745,0.39760877238586545,L
243,0.12294426893815398,0.12294426893815398,0.08636934985406697,E
246,0.0715920643368736,0.0715920643368736,0.06890352279879153,L
246,0.07238111751619726,0.07238111751619726,0.5482185154687613,L
254,0.036963929170742635,0.036963929170742635,0.9967742341104895,L
256,0.05848698516841978,0.05848698516841978,0.16455836896784604,L
256,0.2779144849441946,0.2779144849441946,0.43553294194862247,E
256,0.035013662753626704,0.035013662753626704,0.4949725712649524,L
256,0.0715920643368736,0.0715920643368736,0.06890352279879153,L
257,0.1428512901207432,0.1428512901207432,0.6875693914480507,E
258,0.11201892578974366,0.11201892578974366,0.5063036524225026,E
261,0.508134388430044,0.508134388430044,0.20299974852241576,L
262,0.2602010079612955,0.2602010079612955,0.19217032403685153,E
262,0.03670898097101599,0.03670898097101599,0.00688253971748054,L
263,0.06493751590140164,0.06493751590140164,0.03774683969095349,E
265,0.4289193961257115,0.4289193961257115,0.18908209865912795,E
265,0.6098162621818483,0.6098162621818483,0.3926392022985965,E
265,0.062066092896275224,0.062066092896275224,0.19418947049416602,E
265,0.14212552762590347,0.14212552762590347,0.5400496376678348,E
267,0.09494752345606684,0.09494752345606684,0.5853424358647317,L
272,0.12283713347278535,0.12283713347278535,0.5968343170825392,E
275,0.05247457002289593,0.05247457002289593,0.7701088208705187,L
277,0.2527446582634002,0.2527446582634002,0.32505096355453134,E
277,0.17582826924044637,0.17582826924044637,0.11653432156890631,E
277,0.6800631560012699,0.6800631560012699,0.8236355124972761,E
284,0.5638908599689603,0.5638908599689603,0.0682260359171778,L
285,0.8692131082387641,0.8692131082387641,0.2891487842425704,L
285,0.08286272857338191,0.08286272857338191,0.07588009373284876,L
287,0.0505166230397299,0.0505166230397299,0.5230468241497874,E
287,0.1429698545951396,0.1429698545951396,0.17303911643102765,L
287,0.03197446703445166,0.03197446703445166,0.865959323477,L
287,0.6229950771573931,0.6229950771573931,0.2407704396173358,L
288,0.10399172847624868,0.10399172847624868,0.362289113458246,E
290,0.10331811606884003,0.10331811606884003,0.5282675239723176,E
290,0.05848698516841978,0.05848698516841978,0.16455836896784604,L
290,0.9388597199926153,0.9388597199926153,0.11105282348580658,E
291,0.4520622698357329,0.4520622698357329,0.12579713389277458,L
291,0.24835595051292328,0.24835595051292328,0.39501124946400523,E
293,0.2630050981789827,0.2630050981789827,0.014400614658370614,E
299,0.3448159020766616,0.3448159020766616,0.22197732888162136,E
299,0.06493751590140164,0.06493751590140164,0.03774683969095349,E
301,0.3325887537514791,0.3325887537514791,0.28458064957521856,L
301,0.12340403550304473,0.12340403550304473,0.49145554448477924,E
301,0.04282081929966808,0.04282081929966808,0.47352670528925955,E
302,0.036367427948862316,0.036367427948862316,0.39010511664673686,E
302,0.05003128911834211,0.05003128911834211,0.7551394198089838,L
302,0.14169582709670067,0.14169582709670067,0.9177141953259706,E
304,0.34253204066306353,0.34253204066306353,0.15709911123849452,E
305,0.0505166230397299,0.0505166230397299,0.5230468241497874,E
306,0.6374829003075138,0.6374829003075138,0.7672298953402787,L
311,0.19205898580607025,0.19205898580607025,0.05567253869958222,E
311,0.3385794704593718,0.3385794704593718,0.5185201570857316,E
311,0.036367427948862316,0.036367427948862316,0.39010511664673686,E
311,0.06493751590140164,0.06493751590140164,0.03774683969095349,E
312,0.2630050981789827,0.2630050981789827,0.014400614658370614,E
316,0.3420191248366609,0.3420191248366609,0.4913155799731612,E
318,0.7269394198665395,0.7269394198665395,0.24461095267906785,L
318,0.16265405836049465,0.16265405836049465,0.8554703381378204,E
318,0.19205898580607025,0.19205898580607025,0.05567253869958222,E
323,0.4388334439042956,0.4388334439042956,0.29224091488868,L
328,0.101518708281219,0.101518708281219,0.20184614532627165,E
331,0.20135447409469634,0.20135447409469634,0.8876079777255654,E
331,0.049088367237709464,0.049088367237709464,0.9105455901008099,L
331,0.6976917406078428,0.6976917406078428,0.03277079178951681,L
332,0.08286272857338191,0.08286272857338191,0.07588009373284876,L
332,0.19251541099045424,0.19251541099045424,0.03862420516088605,L
339,0.08286272857338191,0.08286272857338191,0.07588009373284876,L
339,0.12328885142691434,0.12328885142691434,0.3126128714065999,E
339,0.035429182266816496,0.035429182266816496,0.6563305554445833,E
340,0.18201771434862166,0.18201771434862166,0.952546178130433,E
340,0.6923476782301441,0.6923476782301441,0.5391419981606305,L
349,0.2630050981789827,0.2630050981789827,0.014400614658370614,E
351,0.0750202561635524,0.0750202561635524,0.2892214476596564,E
353,0.5756720994226635,0.5756720994226635,0.28483454370871186,E
353,0.22158193626906722,0.22158193626906722,0.08197657973505557,E
354,0.22955742934718726,0.22955742934718726,0.021973296534270048,L
356,0.10546971298288554,0.10546971298288554,0.368356273509562,E
356,0.05588782877195626,0.05588782877195626,0.25353002129122615,E
356,0.1428512901207432,0.1428512901207432,0.6875693914480507,E
358,0.19783834422472862,0.19783834422472862,0.4823042762000114,L
